startTime,call,completionItemsCount,isComplete,endTime,duration
1574600420530,this.translateX.,159,false,1574600420533,3
1574600420534,this.translateY.,159,false,1574600420539,5
1574600420539,cache.key.,160,false,1574600420544,5
1574600420544,cache.value.,160,false,1574600420547,3
1574600420547,fabric.util.composeMatrix.,159,false,1574600420551,4
1574600420551,fabric.util.,164,false,1574600420555,4
1574600420555,cache.value.,160,false,1574600420559,4
1574600420559,fabric.util.calcDimensionsMatrix.,160,false,1574600420563,4
1574600420563,fabric.util.,164,false,1574600420567,4
1574600420567,this.scaleX.,160,false,1574600420572,5
1574600420572,this.flipX.,160,false,1574600420576,4
1574600420576,this.scaleY.,160,false,1574600420581,5
1574600420581,this.flipY.,160,false,1574600420585,4
1574600420585,this.strokeWidth.,160,false,1574600420589,4
1574600420589,this.width.,160,false,1574600420593,4
1574600420593,this.height.,160,false,1574600420596,3
1574600420596,this.skewX.,160,false,1574600420600,4
1574600420600,this.skewY.,160,false,1574600420604,4
1574600420604,this._getNonTransformedDimensions.,160,false,1574600420607,3
1574600420607,this.strokeUniform.,160,false,1574600420611,4
1574600420611,this.width.,160,false,1574600420616,5
1574600420616,this.height.,160,false,1574600420621,5
1574600420621,dimensions.x.,160,false,1574600420627,6
1574600420627,dimensions.y.,160,false,1574600420631,4
1574600420631,this._finalizeDimensions.,160,false,1574600420635,4
1574600420635,this.scaleX.,160,false,1574600420639,4
1574600420639,this.scaleY.,160,false,1574600420642,3
1574600420642,fabric.util.calcDimensionsMatrix.,160,false,1574600420646,4
1574600420646,fabric.util.,164,false,1574600420654,8
1574600420654,this.scaleX.,160,false,1574600420660,6
1574600420660,this.scaleY.,160,false,1574600420667,7
1574600420667,this.skewX.,160,false,1574600420674,7
1574600420674,this.skewY.,160,false,1574600420680,6
1574600420680,fabric.util.makeBoundingBoxFromPoints.,160,false,1574600420683,3
1574600420684,fabric.util.,164,false,1574600420689,5
1574600420689,this._finalizeDimensions.,160,false,1574600420692,3
1574600420692,bbox.width.,160,false,1574600420699,7
1574600420699,bbox.height.,160,false,1574600420703,4
1574600420703,this.strokeUniform.,160,false,1574600420708,5
1574600420708,this.strokeWidth.,160,false,1574600420714,6
1574600420714,this.strokeWidth.,160,false,1574600420718,4
1574600420718,this.getViewportTransform.,160,false,1574600420722,4
1574600420722,this._getTransformedDimensions.,160,false,1574600420725,3
1574600420726,fabric.util.transformPoint.,160,false,1574600420729,3
1574600420730,fabric.util.,164,false,1574600420735,5
1574600420735,p.scalarAdd.,159,false,1574600420740,5
1574600420751,fabric.util.degreesToRadians.,123,false,1574600420772,21
1574600420772,fabric.util.,127,false,1574600420777,5
1574600420777,fabric.util.object.extend.,122,false,1574600420781,4
1574600420781,fabric.util.object.,122,false,1574600420785,4
1574600420785,fabric.util.,127,false,1574600420789,4
1574600420789,fabric.Object.prototype.,122,false,1574600420793,4
1574600420793,fabric.Object.,127,false,1574600420798,5
1574600420798,this.hasControls.,123,false,1574600420806,8
1574600420806,this.group.,122,false,1574600420809,3
1574600420810,this.canvas.,123,false,1574600420813,3
1574600420813,this.canvas._activeObject.,123,false,1574600420818,5
1574600420819,this.canvas.,123,false,1574600420822,3
1574600420822,pointer.x.,123,false,1574600420826,4
1574600420826,pointer.y.,123,false,1574600420830,4
1574600420830,this.__corner.,123,false,1574600420835,5
1574600420835,this.oCoords.,123,false,1574600420840,5
1574600420841,this.isControlVisible.,123,false,1574600420846,5
1574600420846,this.hasRotatingPoint.,123,false,1574600420851,5
1574600420851,this.get.,123,false,1574600420857,6
1574600420857,this._getImageLines.,122,false,1574600420861,4
1574600420861,this.oCoords[i].corner.,123,false,1574600420865,4
1574600420865,this.oCoords.,123,false,1574600420871,6
1574600420871,this._findCrossPoints.,122,false,1574600420876,5
1574600420876,this.__corner.,123,false,1574600420880,4
1574600420880,this.oCoords.,123,false,1574600420884,4
1574600420884,this.angle.,123,false,1574600420888,4
1574600420888,this.cornerSize.,123,false,1574600420892,4
1574600420892,fabric.util.cos.,122,false,1574600420897,5
1574600420897,fabric.util.,127,false,1574600420903,6
1574600420903,fabric.util.sin.,122,false,1574600420907,4
1574600420907,fabric.util.,127,false,1574600420911,4
1574600420911,coords[point].x.,123,false,1574600420915,4
1574600420915,coords[point].y.,123,false,1574600420919,4
1574600420919,coords[point].corner.,123,false,1574600420923,4
1574600420923,this.selectionBackgroundColor.,123,false,1574600420927,4
1574600420927,this.canvas.,123,false,1574600420931,4
1574600420932,this.canvas.interactive.,122,false,1574600420937,5
1574600420937,this.canvas.,123,false,1574600420942,5
1574600420942,this.canvas.,123,false,1574600420947,5
1574600420947,this.canvas._activeObject.,123,false,1574600420953,6
1574600420953,this.canvas.,123,false,1574600420957,4
1574600420957,ctx.save.,167,false,1574600420965,8
1574600420965,this.getCenterPoint.,122,false,1574600420969,4
1574600420969,this._calculateCurrentDimensions.,123,false,1574600420972,3
1574600420973,this.canvas.viewportTransform.,122,false,1574600420976,3
1574600420976,this.canvas.,123,false,1574600420979,3
1574600420979,ctx.translate.,167,false,1574600420987,8
1574600420987,center.x.,123,false,1574600420992,5
1574600420993,center.y.,123,false,1574600420997,4
1574600420998,ctx.scale.,167,false,1574600421002,4
1574600421002,ctx.rotate.,167,false,1574600421007,5
1574600421007,this.angle.,123,false,1574600421010,3
1574600421010,ctx.fillStyle.,167,false,1574600421014,4
1574600421014,this.selectionBackgroundColor.,123,false,1574600421017,3
1574600421017,ctx.fillRect.,167,false,1574600421022,5
1574600421022,wh.x.,123,false,1574600421026,4
1574600421026,wh.y.,123,false,1574600421030,4
1574600421030,wh.x.,123,false,1574600421034,4
1574600421034,wh.y.,123,false,1574600421038,4
1574600421038,ctx.restore.,167,false,1574600421043,5
1574600421043,this._calculateCurrentDimensions.,123,false,1574600421048,5
1574600421048,this.borderScaleFactor.,123,false,1574600421052,4
1574600421052,wh.x.,123,false,1574600421055,3
1574600421055,wh.y.,123,false,1574600421059,4
1574600421059,styleOverride.hasRotatingPoint.,123,false,1574600421063,4
1574600421063,styleOverride.hasRotatingPoint.,123,false,1574600421066,3
1574600421067,this.hasRotatingPoint.,123,false,1574600421072,5
1574600421072,styleOverride.hasControls.,123,false,1574600421078,6
1574600421078,styleOverride.hasControls.,123,false,1574600421083,5
1574600421083,this.hasControls.,123,false,1574600421089,6
1574600421089,styleOverride.rotatingPointOffset.,123,false,1574600421093,4
1574600421093,styleOverride.rotatingPointOffset.,123,false,1574600421096,3
1574600421096,this.rotatingPointOffset.,123,false,1574600421100,4
1574600421100,ctx.save.,167,false,1574600421105,5
1574600421105,ctx.strokeStyle.,167,false,1574600421109,4
1574600421109,styleOverride.borderColor.,123,false,1574600421113,4
1574600421113,this.borderColor.,123,false,1574600421116,3
1574600421117,this._setLineDash.,123,false,1574600421120,3
1574600421120,styleOverride.borderDashArray.,123,false,1574600421123,3
1574600421124,this.borderDashArray.,123,false,1574600421127,3
1574600421127,ctx.strokeRect.,167,false,1574600421132,5
1574600421132,this.isControlVisible.,123,false,1574600421135,3
1574600421135,ctx.beginPath.,167,false,1574600421140,5
1574600421140,ctx.moveTo.,167,false,1574600421146,6
1574600421146,ctx.lineTo.,167,false,1574600421151,5
1574600421151,ctx.stroke.,167,false,1574600421157,6
1574600421157,ctx.restore.,167,false,1574600421168,11
1574600421168,this._getNonTransformedDimensions.,122,false,1574600421175,7
1574600421175,fabric.util.composeMatrix.,122,false,1574600421179,4
1574600421179,fabric.util.,127,false,1574600421183,4
1574600421183,options.scaleX.,123,false,1574600421187,4
1574600421187,options.scaleY.,123,false,1574600421191,4
1574600421191,options.skewX.,123,false,1574600421197,6
1574600421197,fabric.util.transformPoint.,122,false,1574600421201,4
1574600421201,fabric.util.,127,false,1574600421205,4
1574600421205,this.borderScaleFactor.,123,false,1574600421208,3
1574600421208,wh.x.,123,false,1574600421213,5
1574600421213,wh.y.,123,false,1574600421217,4
1574600421217,ctx.save.,167,false,1574600421223,6
1574600421223,this._setLineDash.,123,false,1574600421228,5
1574600421228,styleOverride.borderDashArray.,123,false,1574600421231,3
1574600421232,this.borderDashArray.,123,false,1574600421235,3
1574600421235,ctx.strokeStyle.,167,false,1574600421239,4
1574600421239,styleOverride.borderColor.,123,false,1574600421243,4
1574600421243,this.borderColor.,123,false,1574600421246,3
1574600421246,ctx.strokeRect.,167,false,1574600421251,5
1574600421251,ctx.restore.,167,false,1574600421257,6
1574600421257,this._calculateCurrentDimensions.,123,false,1574600421261,4
1574600421261,wh.x.,123,false,1574600421265,4
1574600421265,wh.y.,123,false,1574600421269,4
1574600421269,styleOverride.cornerSize.,123,false,1574600421273,4
1574600421273,this.cornerSize.,123,false,1574600421277,4
1574600421277,styleOverride.transparentCorners.,123,false,1574600421281,4
1574600421281,styleOverride.transparentCorners.,123,false,1574600421285,4
1574600421286,this.transparentCorners.,123,false,1574600421290,4
1574600421290,styleOverride.hasRotatingPoint.,123,false,1574600421294,4
1574600421294,styleOverride.hasRotatingPoint.,123,false,1574600421300,6
1574600421300,this.hasRotatingPoint.,123,false,1574600421304,4
1574600421305,ctx.save.,167,false,1574600421313,8
1574600421313,ctx.strokeStyle.,167,false,1574600421319,6
1574600421319,ctx.fillStyle.,167,false,1574600421323,4
1574600421323,styleOverride.cornerColor.,123,false,1574600421326,3
1574600421327,this.cornerColor.,123,false,1574600421330,3
1574600421330,this.transparentCorners.,123,false,1574600421334,4
1574600421334,ctx.strokeStyle.,167,false,1574600421338,4
1574600421338,styleOverride.cornerStrokeColor.,123,false,1574600421341,3
1574600421341,this.cornerStrokeColor.,123,false,1574600421345,4
1574600421345,this._setLineDash.,123,false,1574600421351,6
1574600421351,styleOverride.cornerDashArray.,123,false,1574600421355,4
1574600421355,this.cornerDashArray.,123,false,1574600421358,3
1574600421358,this._drawControl.,123,false,1574600421362,4
1574600421362,this._drawControl.,123,false,1574600421365,3
1574600421365,this._drawControl.,123,false,1574600421369,4
1574600421369,this._drawControl.,123,false,1574600421373,4
1574600421373,this.get.,123,false,1574600421376,3
1574600421376,this._drawControl.,123,false,1574600421380,4
1574600421380,this._drawControl.,123,false,1574600421384,4
1574600421384,this._drawControl.,123,false,1574600421388,4
1574600421388,this._drawControl.,123,false,1574600421392,4
1574600421392,this._drawControl.,123,false,1574600421397,5
1574600421397,this.rotatingPointOffset.,123,false,1574600421402,5
1574600421402,ctx.restore.,167,false,1574600421412,10
1574600421412,this.isControlVisible.,123,false,1574600421416,4
1574600421416,this.cornerSize.,123,false,1574600421419,3
1574600421420,this.transparentCorners.,123,false,1574600421423,3
1574600421423,this.cornerStrokeColor.,123,false,1574600421427,4
1574600421427,styleOverride.cornerStyle.,123,false,1574600421431,4
1574600421431,this.cornerStyle.,123,false,1574600421436,5
1574600421436,ctx.beginPath.,123,false,1574600421440,4
1574600421440,ctx.arc.,122,false,1574600421444,4
1574600421444,Math.PI.,146,false,1574600421449,5
1574600421449,ctx.stroke.,123,false,1574600421454,5
1574600421454,this.transparentCorners.,123,false,1574600421458,4
1574600421458,ctx.clearRect.,122,false,1574600421461,3
1574600421462,ctx.strokeRect.,123,false,1574600421465,3
1574600421465,this._getControlsVisibility.,123,false,1574600421469,4
1574600421469,this._getControlsVisibility.,123,false,1574600421473,4
1574600421474,this.setControlVisible.,123,false,1574600421480,6
1574600421480,this._controlsVisibility.,123,false,1574600421486,6
1574600421486,this._controlsVisibility.,123,false,1574600421491,5
1574600421501,fabric.util.degreesToRadians.,63,false,1574600421536,35
1574600421536,fabric.util.,67,false,1574600421541,5
1574600421541,fabric.util.object.extend.,62,false,1574600421544,3
1574600421544,fabric.util.object.,62,false,1574600421547,3
1574600421547,fabric.util.,67,false,1574600421550,3
1574600421550,fabric.Object.prototype.,62,false,1574600421555,5
1574600421555,fabric.Object.,66,false,1574600421559,4
1574600421559,point.x.,63,false,1574600421562,3
1574600421562,point.y.,63,false,1574600421565,3
1574600421565,this._getTransformedDimensions.,62,false,1574600421571,6
1574600421571,point.x.,63,false,1574600421574,3
1574600421574,dim.x.,63,false,1574600421578,4
1574600421578,point.y.,63,false,1574600421583,5
1574600421583,dim.y.,63,false,1574600421587,4
1574600421587,fabric.Point.,67,false,1574600421591,4
1574600421591,this.translateToGivenOrigin.,63,false,1574600421594,3
1574600421594,this.angle.,63,false,1574600421597,3
1574600421597,fabric.util.rotatePoint.,63,false,1574600421600,3
1574600421601,fabric.util.,67,false,1574600421604,3
1574600421604,this.angle.,63,false,1574600421607,3
1574600421607,this.translateToGivenOrigin.,63,false,1574600421610,3
1574600421610,this.angle.,63,false,1574600421613,3
1574600421613,fabric.util.rotatePoint.,63,false,1574600421617,4
1574600421617,fabric.util.,67,false,1574600421620,3
1574600421620,this.angle.,63,false,1574600421623,3
1574600421623,fabric.Point.,67,false,1574600421628,5
1574600421628,this.left.,63,false,1574600421631,3
1574600421631,this.top.,63,false,1574600421635,4
1574600421635,this.translateToCenterPoint.,63,false,1574600421638,3
1574600421638,this.originX.,63,false,1574600421640,2
1574600421641,this.originY.,63,false,1574600421644,3
1574600421644,this.getCenterPoint.,63,false,1574600421647,3
1574600421647,this.translateToOriginPoint.,63,false,1574600421652,5
1574600421652,this.getCenterPoint.,63,false,1574600421658,6
1574600421658,this.translateToGivenOrigin.,63,false,1574600421661,3
1574600421661,fabric.Point.,67,false,1574600421665,4
1574600421665,this.left.,63,false,1574600421668,3
1574600421669,this.top.,63,false,1574600421672,3
1574600421672,fabric.Point.,67,false,1574600421677,5
1574600421677,point.x.,63,false,1574600421681,4
1574600421681,point.y.,63,false,1574600421685,4
1574600421685,this.angle.,63,false,1574600421690,5
1574600421690,fabric.util.rotatePoint.,63,false,1574600421693,3
1574600421694,fabric.util.,67,false,1574600421697,3
1574600421697,this.angle.,63,false,1574600421700,3
1574600421700,p2.subtractEquals.,62,false,1574600421704,4
1574600421705,this.translateToCenterPoint.,63,false,1574600421709,4
1574600421709,this.translateToOriginPoint.,63,false,1574600421712,3
1574600421712,this.originX.,63,false,1574600421716,4
1574600421716,this.originY.,63,false,1574600421719,3
1574600421719,this.set.,63,false,1574600421722,3
1574600421722,position.x.,63,false,1574600421726,4
1574600421726,this.set.,63,false,1574600421729,3
1574600421729,position.y.,63,false,1574600421732,3
1574600421732,this.angle.,63,false,1574600421735,3
1574600421735,this.getScaledWidth.,62,false,1574600421738,3
1574600421738,fabric.util.cos.,62,false,1574600421741,3
1574600421741,fabric.util.,67,false,1574600421745,4
1574600421745,fabric.util.sin.,62,false,1574600421748,3
1574600421748,fabric.util.,67,false,1574600421752,4
1574600421753,this.originX.,63,false,1574600421756,3
1574600421756,this.originX.,63,false,1574600421759,3
1574600421759,this.originX.,63,false,1574600421763,4
1574600421763,this.left.,63,false,1574600421769,6
1574600421769,this.top.,63,false,1574600421772,3
1574600421772,this.setCoords.,62,false,1574600421774,2
1574600421774,this.originX.,63,false,1574600421777,3
1574600421777,this._originalOriginX.,63,false,1574600421780,3
1574600421780,this.originX.,63,false,1574600421783,3
1574600421783,this._originalOriginY.,63,false,1574600421786,3
1574600421786,this.originY.,63,false,1574600421788,2
1574600421789,this.getCenterPoint.,63,false,1574600421791,2
1574600421791,this.originX.,63,false,1574600421795,4
1574600421795,this.originY.,63,false,1574600421798,3
1574600421798,this.left.,63,false,1574600421800,2
1574600421801,center.x.,63,false,1574600421805,4
1574600421805,this.top.,63,false,1574600421809,4
1574600421809,center.y.,63,false,1574600421813,4
1574600421813,this.translateToOriginPoint.,63,false,1574600421817,4
1574600421817,this.getCenterPoint.,63,false,1574600421821,4
1574600421821,this._originalOriginX.,63,false,1574600421827,6
1574600421827,this._originalOriginY.,63,false,1574600421835,8
1574600421835,this.originX.,63,false,1574600421839,4
1574600421839,this._originalOriginX.,63,false,1574600421842,3
1574600421843,this.originY.,63,false,1574600421846,3
1574600421846,this._originalOriginY.,63,false,1574600421850,4
1574600421850,this.left.,63,false,1574600421854,4
1574600421854,originPoint.x.,63,false,1574600421858,4
1574600421858,this.top.,63,false,1574600421863,5
1574600421863,originPoint.y.,63,false,1574600421866,3
1574600421866,this._originalOriginX.,63,false,1574600421868,2
1574600421868,this._originalOriginY.,63,false,1574600421872,4
1574600421872,this.translateToOriginPoint.,63,false,1574600421877,5
1574600421882,fabric.util.object.extend.,19,false,1574600421894,12
1574600421894,fabric.util.object.,19,false,1574600421897,3
1574600421897,fabric.util.,23,false,1574600421901,4
1574600421901,fabric.Object.prototype.,20,false,1574600421904,3
1574600421904,fabric.Object.,24,false,1574600421907,3
1574600421907,this.group.,20,false,1574600421911,4
1574600421911,fabric.StaticCanvas.prototype.sendToBack.call.,20,false,1574600421915,4
1574600421915,fabric.StaticCanvas.prototype.sendToBack.,20,false,1574600421918,3
1574600421919,fabric.StaticCanvas.prototype.,20,false,1574600421921,2
1574600421921,fabric.StaticCanvas.,24,false,1574600421924,3
1574600421924,this.group.,20,false,1574600421926,2
1574600421926,this.canvas.sendToBack.,20,false,1574600421928,2
1574600421928,this.canvas.,20,false,1574600421929,1
1574600421930,this.group.,20,false,1574600421932,2
1574600421932,fabric.StaticCanvas.prototype.bringToFront.call.,20,false,1574600421934,2
1574600421934,fabric.StaticCanvas.prototype.bringToFront.,20,false,1574600421937,3
1574600421937,fabric.StaticCanvas.prototype.,20,false,1574600421939,2
1574600421939,fabric.StaticCanvas.,24,false,1574600421941,2
1574600421941,this.group.,20,false,1574600421943,2
1574600421943,this.canvas.bringToFront.,20,false,1574600421945,2
1574600421945,this.canvas.,20,false,1574600421947,2
1574600421947,this.group.,20,false,1574600421949,2
1574600421949,fabric.StaticCanvas.prototype.sendBackwards.call.,20,false,1574600421953,4
1574600421953,fabric.StaticCanvas.prototype.sendBackwards.,20,false,1574600421955,2
1574600421955,fabric.StaticCanvas.prototype.,20,false,1574600421958,3
1574600421959,fabric.StaticCanvas.,24,false,1574600421963,4
1574600421963,this.group.,20,false,1574600421966,3
1574600421966,this.canvas.sendBackwards.,20,false,1574600421968,2
1574600421968,this.canvas.,20,false,1574600421970,2
1574600421970,this.group.,20,false,1574600421973,3
1574600421973,fabric.StaticCanvas.prototype.bringForward.call.,20,false,1574600421975,2
1574600421975,fabric.StaticCanvas.prototype.bringForward.,20,false,1574600421978,3
1574600421978,fabric.StaticCanvas.prototype.,20,false,1574600421980,2
1574600421980,fabric.StaticCanvas.,24,false,1574600421983,3
1574600421983,this.group.,20,false,1574600421985,2
1574600421985,this.canvas.bringForward.,20,false,1574600421987,2
1574600421987,this.canvas.,20,false,1574600421989,2
1574600421989,this.group.,20,false,1574600421991,2
1574600421991,this.group.type.,19,false,1574600421994,3
1574600421994,this.group.,20,false,1574600421996,2
1574600421996,fabric.StaticCanvas.prototype.moveTo.call.,20,false,1574600421999,3
1574600421999,fabric.StaticCanvas.prototype.moveTo.,20,false,1574600422001,2
1574600422001,fabric.StaticCanvas.prototype.,20,false,1574600422003,2
1574600422004,fabric.StaticCanvas.,24,false,1574600422006,2
1574600422006,this.group.,20,false,1574600422008,2
1574600422008,this.canvas.moveTo.,20,false,1574600422011,3
1574600422012,fabric.util.object.extend.,34,false,1574600422030,18
1574600422031,fabric.util.object.,34,false,1574600422033,2
1574600422033,fabric.util.,38,false,1574600422036,3
1574600422036,fabric.Object.prototype.,34,false,1574600422039,3
1574600422039,fabric.Object.,38,false,1574600422043,4
1574600422043,this.angle.,34,false,1574600422046,3
1574600422046,Math.round.,59,false,1574600422051,5
1574600422052,Math.round.,59,false,1574600422056,4
1574600422056,this.rotate.,34,false,1574600422059,3
1574600422059,this._getAngleValueForStraighten.,34,false,1574600422061,2
1574600422061,callbacks.onComplete.,34,false,1574600422063,2
1574600422063,callbacks.onChange.,34,false,1574600422066,3
1574600422066,fabric.util.animate.,33,false,1574600422068,2
1574600422068,fabric.util.,38,false,1574600422071,3
1574600422071,this.get.,33,false,1574600422074,3
1574600422074,this._getAngleValueForStraighten.,34,false,1574600422077,3
1574600422077,this.FX_DURATION.,33,false,1574600422082,5
1574600422082,_this.rotate.,34,false,1574600422085,3
1574600422086,_this.setCoords.,33,false,1574600422089,3
1574600422089,fabric.util.object.extend.,34,false,1574600422092,3
1574600422092,fabric.util.object.,34,false,1574600422095,3
1574600422095,fabric.util.,38,false,1574600422098,3
1574600422098,fabric.StaticCanvas.prototype.,34,false,1574600422101,3
1574600422101,fabric.StaticCanvas.,37,false,1574600422105,4
1574600422105,object.straighten.,34,false,1574600422107,2
1574600422108,this.requestRenderAll.,33,false,1574600422111,3
1574600422111,object.fxStraighten.,34,false,1574600422113,2
1574600422116,this.__eventListeners.,32,false,1574600422131,15
1574600422131,this.__eventListeners.,32,false,1574600422134,3
1574600422134,eventListener.indexOf.,31,false,1574600422137,3
1574600422137,fabric.util.array.fill.,31,false,1574600422140,3
1574600422140,fabric.util.array.,31,false,1574600422143,3
1574600422143,fabric.util.,35,false,1574600422146,3
1574600422146,this.__eventListeners.,32,false,1574600422149,3
1574600422150,this.__eventListeners.,32,false,1574600422153,3
1574600422154,arguments.length.,33,false,1574600422157,3
1574600422157,this.on.,32,false,1574600422160,3
1574600422160,this.__eventListeners.,32,false,1574600422162,2
1574600422162,this.__eventListeners.,32,false,1574600422164,2
1574600422164,this.__eventListeners[eventName].push.,31,false,1574600422169,5
1574600422169,this.__eventListeners.,32,false,1574600422172,3
1574600422172,this.__eventListeners.,32,false,1574600422175,3
1574600422175,arguments.length.,33,false,1574600422177,2
1574600422177,this.__eventListeners.,32,false,1574600422179,2
1574600422179,_removeEventListener.call.,37,false,1574600422186,7
1574600422186,arguments.length.,33,false,1574600422188,2
1574600422188,_removeEventListener.call.,37,false,1574600422191,3
1574600422191,_removeEventListener.call.,37,false,1574600422193,2
1574600422193,this.__eventListeners.,32,false,1574600422196,3
1574600422196,this.__eventListeners.,32,false,1574600422198,2
1574600422198,listenersForEvent.length.,32,false,1574600422201,3
1574600422201,listenersForEvent[i].call.,32,false,1574600422203,2
1574600422203,this.__eventListeners.,32,false,1574600422208,5
1574600422208,listenersForEvent.filter.,31,false,1574600422210,2
1574600422214,fabric.CommonMethods.,33,false,1574600422231,17
1574600422231,this.set.,30,false,1574600422236,5
1574600422236,filler.colorStops.,29,false,1574600422239,3
1574600422239,fabric.Gradient.,34,false,1574600422243,4
1574600422243,this.set.,30,false,1574600422247,4
1574600422247,fabric.Gradient.,34,false,1574600422252,5
1574600422252,filler.source.,29,false,1574600422254,2
1574600422254,fabric.Pattern.,34,false,1574600422258,4
1574600422258,this.set.,30,false,1574600422261,3
1574600422261,fabric.Pattern.,34,false,1574600422265,4
1574600422265,options.clipTo.,30,false,1574600422268,3
1574600422268,options.clipTo.,30,false,1574600422270,2
1574600422270,fabric.util.getFunctionBody.,29,false,1574600422273,3
1574600422273,fabric.util.,33,false,1574600422276,3
1574600422276,options.clipTo.,30,false,1574600422278,2
1574600422279,this.clipTo.,30,false,1574600422282,3
1574600422282,this._set.,30,false,1574600422286,4
1574600422286,this._setObject.,30,false,1574600422290,4
1574600422290,this._set.,30,false,1574600422293,3
1574600422293,this.get.,30,false,1574600422297,4
1574600422297,this._set.,30,false,1574600422300,3
1574600422300,this.get.,30,false,1574600422304,4
1574600422306,fabric.util.object.extend.,35,false,1574600422327,21
1574600422327,fabric.util.object.,35,false,1574600422329,2
1574600422329,fabric.util.,39,false,1574600422333,4
1574600422333,props.forEach.,34,false,1574600422335,2
1574600422336,Array.isArray.,41,false,1574600422339,3
1574600422339,Array.isArray.,41,false,1574600422343,4
1574600422343,origValue.length.,55,false,1574600422351,8
1574600422351,currentValue.length.,55,false,1574600422356,5
1574600422356,origValue.length.,55,false,1574600422364,8
1574600422364,Object.keys.,53,false,1574600422368,4
1574600422368,keys.length.,55,false,1574600422374,6
1574600422374,Object.keys(currentValue).length.,55,false,1574600422378,4
1574600422378,Object.keys.,53,false,1574600422382,4
1574600422382,keys.length.,55,false,1574600422386,4
1574600422386,fabric.util.object.extend.,35,false,1574600422402,16
1574600422402,fabric.util.object.,35,false,1574600422417,15
1574600422417,fabric.util.,39,false,1574600422436,19
1574600422437,fabric.Object.prototype.,34,false,1574600422442,5
1574600422442,fabric.Object.,39,false,1574600422445,3
1574600422445,Object.keys(this[dashedPropertySet]).length.,55,false,1574600422451,6
1574600422451,Object.keys.,53,false,1574600422454,3
1574600422454,this[propertySet].length.,35,false,1574600422458,4
1574600422458,options.propertySet.,35,false,1574600422462,4
1574600422462,this.setupState.,35,false,1574600422465,3
1574600422465,options.stateProperties.,35,false,1574600422468,3
1574600422468,options.stateProperties.,35,false,1574600422475,7
1574600422475,options.propertySet.,35,false,1574600422477,2
1574600422478,options.propertySet.,35,false,1574600422480,2
1574600422493,fabric.util.object.extend.,71,false,1574600422527,34
1574600422527,fabric.util.object.,71,false,1574600422530,3
1574600422530,fabric.util.,75,false,1574600422535,5
1574600422535,fabric.Text.prototype.,70,false,1574600422538,3
1574600422538,fabric.Text.,74,false,1574600422542,4
1574600422542,this.styles.,71,false,1574600422564,22
1574600422564,this.styles.,71,false,1574600422569,5
1574600422569,this.styles.,71,false,1574600422574,5
1574600422574,this.styles.,71,false,1574600422580,6
1574600422580,this.styles.,71,false,1574600422585,5
1574600422586,this.styles.,71,false,1574600422590,4
1574600422590,this.styles.,71,false,1574600422597,7
1574600422597,this.styles.,71,false,1574600422603,6
1574600422603,this.styles.,71,false,1574600422612,9
1574600422612,this.styles.,71,false,1574600422615,3
1574600422616,styleObject.hasOwnProperty.,70,false,1574600422620,4
1574600422620,Object.keys(styleObject).length.,91,false,1574600422636,16
1574600422636,Object.keys.,89,false,1574600422646,10
1574600422646,this._textLines.length.,71,false,1574600422652,6
1574600422652,this._textLines.,71,false,1574600422657,5
1574600422657,this._textLines[i].length.,71,false,1574600422663,6
1574600422663,this._textLines.,71,false,1574600422667,4
1574600422667,this.removeStyle.,71,false,1574600422670,3
1574600422670,this.styles.,71,false,1574600422674,4
1574600422674,this.styles.,71,false,1574600422678,4
1574600422678,Object.keys(line[charNum]).length.,91,false,1574600422685,7
1574600422685,Object.keys.,89,false,1574600422694,9
1574600422694,Object.keys(line).length.,91,false,1574600422699,5
1574600422699,Object.keys.,89,false,1574600422703,4
1574600422703,this.get2DCursorLocation.,71,false,1574600422706,3
1574600422707,this._getLineStyle.,71,false,1574600422710,3
1574600422710,loc.lineIndex.,71,false,1574600422714,4
1574600422714,this._setLineStyle.,71,false,1574600422717,3
1574600422717,loc.lineIndex.,71,false,1574600422721,4
1574600422721,this._getStyleDeclaration.,71,false,1574600422724,3
1574600422724,loc.lineIndex.,71,false,1574600422728,4
1574600422728,loc.charIndex.,71,false,1574600422731,3
1574600422732,this._setStyleDeclaration.,71,false,1574600422735,3
1574600422735,loc.lineIndex.,71,false,1574600422739,4
1574600422739,loc.charIndex.,71,false,1574600422743,4
1574600422743,fabric.util.object.extend.,71,false,1574600422750,7
1574600422750,fabric.util.object.,71,false,1574600422757,7
1574600422757,fabric.util.,75,false,1574600422764,7
1574600422764,this._getStyleDeclaration.,71,false,1574600422768,4
1574600422768,loc.lineIndex.,71,false,1574600422771,3
1574600422771,loc.charIndex.,71,false,1574600422776,5
1574600422776,this.selectionStart.,71,false,1574600422784,8
1574600422784,this._unwrappedTextLines.,70,false,1574600422790,6
1574600422790,this._textLines.,71,false,1574600422794,4
1574600422794,lines.length.,71,false,1574600422798,4
1574600422798,lines[i].length.,71,false,1574600422802,4
1574600422802,lines[i].length.,71,false,1574600422805,3
1574600422805,this.missingNewlineOffset.,70,false,1574600422809,4
1574600422809,lines[i - 1].length.,71,false,1574600422813,4
1574600422813,lines[i - 1].length.,71,false,1574600422819,6
1574600422819,this.selectionStart.,71,false,1574600422822,3
1574600422822,this.selectionEnd.,71,false,1574600422826,4
1574600422826,styles.push.,91,false,1574600422831,5
1574600422831,this.getStyleAtPosition.,71,false,1574600422835,4
