startTime,call,file,response,definedInSameFile,endTime,duration
1574673037173,obj.fire.,canvas.class.js,[],true,1574673037174,1
1574673037174,this._hoveredTarget.,canvas.class.js,[],true,1574673037176,2
1574673037176,this._hoveredTarget.,canvas.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/canvas.class.js"",""range"":{""start"":{""line"":1480,""character"":13},""end"":{""line"":1480,""character"":27}}}]",true,1574673037178,2
1574673037178,this.callSuper.,canvas.class.js,[],true,1574673037179,1
1574673037179,this.getActiveObjects.,canvas.class.js,[],true,1574673037181,2
1574673037181,oldObjects.forEach.,canvas.class.js,[],true,1574673037183,2
1574673037183,objects.indexOf.,canvas.class.js,[],true,1574673037185,2
1574673037185,oldObject.fire.,canvas.class.js,[],true,1574673037187,2
1574673037187,removed.push.,canvas.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1155,""character"":4},""end"":{""line"":1155,""character"":8}}}]",false,1574673037189,2
1574673037189,objects.forEach.,canvas.class.js,[],true,1574673037190,1
1574673037190,oldObjects.indexOf.,canvas.class.js,[],true,1574673037193,3
1574673037193,object.fire.,canvas.class.js,[],true,1574673037194,1
1574673037194,added.push.,canvas.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1155,""character"":4},""end"":{""line"":1155,""character"":8}}}]",false,1574673037196,2
1574673037196,oldObjects.length.,canvas.class.js,[],true,1574673037198,2
1574673037198,objects.length.,canvas.class.js,[],true,1574673037199,1
1574673037199,opt.selected.,canvas.class.js,[],true,1574673037200,1
1574673037200,opt.deselected.,canvas.class.js,[],true,1574673037201,1
1574673037201,opt.updated.,canvas.class.js,[],true,1574673037203,2
1574673037203,opt.target.,canvas.class.js,[],true,1574673037204,1
1574673037205,this._activeObject.,canvas.class.js,[],true,1574673037206,1
1574673037206,this.fire.,canvas.class.js,[],true,1574673037207,1
1574673037207,objects.length.,canvas.class.js,[],true,1574673037208,1
1574673037208,objects.length.,canvas.class.js,[],true,1574673037210,2
1574673037210,opt.target.,canvas.class.js,[],true,1574673037211,1
1574673037211,this.fire.,canvas.class.js,[],true,1574673037212,1
1574673037212,opt.selected.,canvas.class.js,[],true,1574673037214,2
1574673037214,opt.target.,canvas.class.js,[],true,1574673037215,1
1574673037216,this._activeObject.,canvas.class.js,[],true,1574673037217,1
1574673037217,this.fire.,canvas.class.js,[],true,1574673037218,1
1574673037218,oldObjects.length.,canvas.class.js,[],true,1574673037219,1
1574673037219,opt.deselected.,canvas.class.js,[],true,1574673037220,1
1574673037220,this.fire.,canvas.class.js,[],true,1574673037222,2
1574673037223,this.getActiveObjects.,canvas.class.js,[],true,1574673037228,5
1574673037229,this._setActiveObject.,canvas.class.js,[],true,1574673037231,2
1574673037231,this._fireSelectionEvents.,canvas.class.js,[],true,1574673037232,1
1574673037232,this._activeObject.,canvas.class.js,[],true,1574673037234,2
1574673037234,this._discardActiveObject.,canvas.class.js,[],true,1574673037235,1
1574673037235,object.onSelect.,canvas.class.js,[],true,1574673037236,1
1574673037236,this._activeObject.,canvas.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/canvas.class.js"",""range"":{""start"":{""line"":1562,""character"":11},""end"":{""line"":1562,""character"":24}}}]",true,1574673037238,2
1574673037238,this._activeObject.,canvas.class.js,[],true,1574673037239,1
1574673037239,obj.onDeselect.,canvas.class.js,[],true,1574673037240,1
1574673037240,this._activeObject.,canvas.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/canvas.class.js"",""range"":{""start"":{""line"":1576,""character"":13},""end"":{""line"":1576,""character"":26}}}]",true,1574673037244,4
1574673037244,this.getActiveObjects.,canvas.class.js,[],true,1574673037246,2
1574673037246,this.getActiveObject.,canvas.class.js,[],true,1574673037248,2
1574673037248,currentActives.length.,canvas.class.js,[],true,1574673037249,1
1574673037250,this.fire.,canvas.class.js,[],true,1574673037251,1
1574673037251,this._discardActiveObject.,canvas.class.js,[],true,1574673037253,2
1574673037253,this._fireSelectionEvents.,canvas.class.js,[],true,1574673037254,1
1574673037255,this.wrapperEl.,canvas.class.js,[],true,1574673037256,1
1574673037256,this.removeListeners.,canvas.class.js,[],true,1574673037258,2
1574673037258,wrapper.removeChild.,canvas.class.js,[],true,1574673037259,1
1574673037259,this.upperCanvasEl.,canvas.class.js,[],true,1574673037260,1
1574673037260,wrapper.removeChild.,canvas.class.js,[],true,1574673037261,1
1574673037261,this.lowerCanvasEl.,canvas.class.js,[],true,1574673037262,1
1574673037263,this.contextCache.,canvas.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/canvas.class.js"",""range"":{""start"":{""line"":1610,""character"":11},""end"":{""line"":1610,""character"":23}}}]",true,1574673037264,1
1574673037264,this.contextTop.,canvas.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/canvas.class.js"",""range"":{""start"":{""line"":1611,""character"":11},""end"":{""line"":1611,""character"":21}}}]",true,1574673037266,2
1574673037266,"['upperCanvasEl', 'cacheCanvasEl'].forEach.",canvas.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1237,""character"":4},""end"":{""line"":1237,""character"":11}}}]",false,1574673037268,2
1574673037269,"(function(element) {
        fabric.util.cleanUpJsdomNode(this[element]);
        this[element] = undefined;
      }).bind.",canvas.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":292,""character"":4},""end"":{""line"":292,""character"":8}}}]",false,1574673037270,1
1574673037270,fabric.util.cleanUpJsdomNode.,canvas.class.js,[],true,1574673037271,1
1574673037271,fabric.util.,canvas.class.js,[],true,1574673037272,1
1574673037273,wrapper.parentNode.,canvas.class.js,[],true,1574673037274,1
1574673037274,wrapper.parentNode.replaceChild.,canvas.class.js,[],true,1574673037275,1
1574673037275,wrapper.parentNode.,canvas.class.js,[],true,1574673037276,1
1574673037276,this.lowerCanvasEl.,canvas.class.js,[],true,1574673037277,1
1574673037277,this.wrapperEl.,canvas.class.js,[],true,1574673037278,1
1574673037278,this.wrapperEl.,canvas.class.js,[],true,1574673037279,1
1574673037280,fabric.StaticCanvas.prototype.dispose.call.,canvas.class.js,[],true,1574673037281,1
1574673037281,fabric.StaticCanvas.prototype.dispose.,canvas.class.js,[],true,1574673037282,1
1574673037282,fabric.StaticCanvas.prototype.,canvas.class.js,[],true,1574673037283,1
1574673037283,fabric.StaticCanvas.,canvas.class.js,[],true,1574673037284,1
1574673037284,this.discardActiveObject.,canvas.class.js,[],true,1574673037286,2
1574673037286,this.clearContext.,canvas.class.js,[],true,1574673037288,2
1574673037288,this.contextTop.,canvas.class.js,[],true,1574673037289,1
1574673037289,this.callSuper.,canvas.class.js,[],true,1574673037290,1
1574673037290,this._activeObject.,canvas.class.js,[],true,1574673037291,1
1574673037291,activeObject._renderControls.,canvas.class.js,[],true,1574673037293,2
1574673037293,this._realizeGroupTransformOnObject.,canvas.class.js,[],true,1574673037294,1
1574673037294,this.callSuper.,canvas.class.js,[],true,1574673037298,4
1574673037298,this._unwindGroupTransformOnObject.,canvas.class.js,[],true,1574673037303,5
1574673037303,instance.group.,canvas.class.js,[],true,1574673037305,2
1574673037305,instance.group.type.,canvas.class.js,[],true,1574673037306,1
1574673037306,instance.group.,canvas.class.js,[],true,1574673037307,1
1574673037307,this._activeObject.,canvas.class.js,[],true,1574673037308,1
1574673037308,instance.group.,canvas.class.js,[],true,1574673037309,1
1574673037310,layoutProps.forEach.,canvas.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1237,""character"":4},""end"":{""line"":1237,""character"":11}}}]",false,1574673037313,3
1574673037313,this._activeObject.realizeTransform.,canvas.class.js,[],true,1574673037314,1
1574673037314,this._activeObject.,canvas.class.js,[],true,1574673037315,1
1574673037315,instance.set.,canvas.class.js,[],true,1574673037317,2
1574673037317,this._realizeGroupTransformOnObject.,canvas.class.js,[],true,1574673037319,2
1574673037319,this.callSuper.,canvas.class.js,[],true,1574673037320,1
1574673037320,this._unwindGroupTransformOnObject.,canvas.class.js,[],true,1574673037321,1
1574673037322,this.renderOnAddRemove.,canvas.class.js,[],true,1574673037323,1
1574673037323,this._activeObject.,canvas.class.js,[],true,1574673037324,1
1574673037324,this._activeObject.isEditing.,canvas.class.js,[],true,1574673037325,1
1574673037325,this._activeObject.,canvas.class.js,[],true,1574673037327,2
1574673037327,this._activeObject.clearContextTop.,canvas.class.js,[],true,1574673037329,2
1574673037329,this._activeObject.,canvas.class.js,[],true,1574673037330,1
1574673037330,fabric.StaticCanvas.prototype.setViewportTransform.call.,canvas.class.js,[],true,1574673037331,1
1574673037331,fabric.StaticCanvas.prototype.setViewportTransform.,canvas.class.js,[],true,1574673037332,1
1574673037332,fabric.StaticCanvas.prototype.,canvas.class.js,[],true,1574673037333,1
1574673037333,fabric.StaticCanvas.,canvas.class.js,[],true,1574673037334,1
1574673037334,fabric.StaticCanvas.,canvas.class.js,[],true,1574673037337,3
1574673037337,fabric.Canvas.,canvas.class.js,[],true,1574673037338,1
1574673037389,global.fabric.,color.class.js,[],true,1574673037487,98
1574673037487,global.fabric.,color.class.js,[],true,1574673037489,2
1574673037490,fabric.Color.,color.class.js,[],true,1574673037493,3
1574673037493,fabric.warn.,color.class.js,[],true,1574673037495,2
1574673037495,this.setSource.,color.class.js,[],true,1574673037497,2
1574673037497,this._tryParsingColor.,color.class.js,[],true,1574673037498,1
1574673037499,fabric.Color.,color.class.js,[],true,1574673037500,1
1574673037500,fabric.Color.prototype.,color.class.js,[],true,1574673037502,2
1574673037502,fabric.Color.,color.class.js,[],true,1574673037504,2
1574673037504,Color.colorNameMap.,color.class.js,[],true,1574673037506,2
1574673037506,Color.colorNameMap.,color.class.js,[],true,1574673037508,2
1574673037508,Color.sourceFromHex.,color.class.js,[],true,1574673037509,1
1574673037509,Color.sourceFromRgb.,color.class.js,[],true,1574673037511,2
1574673037511,Color.sourceFromHsl.,color.class.js,[],true,1574673037512,1
1574673037512,this.setSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":123,""character"":4},""end"":{""line"":123,""character"":13}}}]",true,1574673037520,8
1574673037520,fabric.util.array.max.,color.class.js,[],true,1574673037522,2
1574673037522,fabric.util.array.,color.class.js,[],true,1574673037523,1
1574673037523,fabric.util.,color.class.js,[],true,1574673037525,2
1574673037525,fabric.util.array.min.,color.class.js,[],true,1574673037526,1
1574673037526,fabric.util.array.,color.class.js,[],true,1574673037527,1
1574673037527,fabric.util.,color.class.js,[],true,1574673037529,2
1574673037529,Math.round.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":637,""character"":4},""end"":{""line"":637,""character"":9}}}]",false,1574673037533,4
1574673037533,Math.round.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":637,""character"":4},""end"":{""line"":637,""character"":9}}}]",false,1574673037535,2
1574673037535,Math.round.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":637,""character"":4},""end"":{""line"":637,""character"":9}}}]",false,1574673037537,2
1574673037537,this._source.,color.class.js,[],true,1574673037538,1
1574673037538,this._source.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":124,""character"":11},""end"":{""line"":124,""character"":18}}}]",true,1574673037539,1
1574673037539,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037541,2
1574673037541,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037542,1
1574673037542,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037543,1
1574673037544,this._rgbToHsl.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":75,""character"":4},""end"":{""line"":75,""character"":13}}}]",true,1574673037547,3
1574673037547,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037549,2
1574673037549,this._rgbToHsl.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":75,""character"":4},""end"":{""line"":75,""character"":13}}}]",true,1574673037551,2
1574673037551,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037555,4
1574673037556,source[0].toString.,color.class.js,[],true,1574673037557,1
1574673037557,r.length.,color.class.js,[],true,1574673037559,2
1574673037559,source[1].toString.,color.class.js,[],true,1574673037561,2
1574673037561,g.length.,color.class.js,[],true,1574673037562,1
1574673037562,source[2].toString.,color.class.js,[],true,1574673037565,3
1574673037565,b.length.,color.class.js,[],true,1574673037566,1
1574673037567,r.toUpperCase.,color.class.js,[],true,1574673037569,2
1574673037569,g.toUpperCase.,color.class.js,[],true,1574673037572,3
1574673037572,b.toUpperCase.,color.class.js,[],true,1574673037582,10
1574673037582,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037587,5
1574673037587,Math.round.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":637,""character"":4},""end"":{""line"":637,""character"":9}}}]",false,1574673037589,2
1574673037589,a.toString.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":476,""character"":4},""end"":{""line"":476,""character"":12}}}]",false,1574673037591,2
1574673037591,a.length.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":430,""character"":13},""end"":{""line"":430,""character"":19}}}]",false,1574673037592,1
1574673037592,this.toHex.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":171,""character"":4},""end"":{""line"":171,""character"":9}}}]",true,1574673037594,2
1574673037594,a.toUpperCase.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":421,""character"":4},""end"":{""line"":421,""character"":15}}}]",false,1574673037596,2
1574673037596,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037598,2
1574673037598,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037599,1
1574673037599,this.setSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":123,""character"":4},""end"":{""line"":123,""character"":13}}}]",true,1574673037601,2
1574673037601,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037604,3
1574673037604,(source[0] * 0.3 + source[1] * 0.59 + source[2] * 0.11).toFixed.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":482,""character"":4},""end"":{""line"":482,""character"":11}}}]",false,1574673037606,2
1574673037606,this.setSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":123,""character"":4},""end"":{""line"":123,""character"":13}}}]",true,1574673037609,3
1574673037609,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037611,2
1574673037611,(source[0] * 0.3 + source[1] * 0.59 + source[2] * 0.11).toFixed.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":482,""character"":4},""end"":{""line"":482,""character"":11}}}]",false,1574673037613,2
1574673037613,this.setSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":123,""character"":4},""end"":{""line"":123,""character"":13}}}]",true,1574673037615,2
1574673037615,this.getAlpha.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":204,""character"":4},""end"":{""line"":204,""character"":12}}}]",true,1574673037616,1
1574673037616,this.getSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":115,""character"":4},""end"":{""line"":115,""character"":13}}}]",true,1574673037618,2
1574673037618,otherColor.getSource.,color.class.js,[],true,1574673037622,4
1574673037622,result.push.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1155,""character"":4},""end"":{""line"":1155,""character"":8}}}]",false,1574673037626,4
1574673037626,Math.round.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":637,""character"":4},""end"":{""line"":637,""character"":9}}}]",false,1574673037629,3
1574673037629,this.setSource.,color.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/color.class.js"",""range"":{""start"":{""line"":123,""character"":4},""end"":{""line"":123,""character"":13}}}]",true,1574673037632,3
1574673037633,fabric.Color.reRGBa.,color.class.js,[],true,1574673037634,1
1574673037634,fabric.Color.,color.class.js,[],true,1574673037635,1
1574673037635,fabric.Color.reHSLa.,color.class.js,[],true,1574673037636,1
1574673037636,fabric.Color.,color.class.js,[],true,1574673037637,1
1574673037637,fabric.Color.reHex.,color.class.js,[],true,1574673037640,3
1574673037640,fabric.Color.,color.class.js,[],true,1574673037645,5
1574673037646,fabric.Color.colorNameMap.,color.class.js,[],true,1574673037649,3
1574673037649,fabric.Color.,color.class.js,[],true,1574673037651,2
1574673037651,fabric.Color.fromRgb.,color.class.js,[],true,1574673037653,2
1574673037653,fabric.Color.,color.class.js,[],true,1574673037656,3
1574673037656,Color.fromSource.,color.class.js,[],true,1574673037658,2
1574673037658,Color.sourceFromRgb.,color.class.js,[],true,1574673037659,1
1574673037660,fabric.Color.sourceFromRgb.,color.class.js,[],true,1574673037661,1
1574673037661,fabric.Color.,color.class.js,[],true,1574673037662,1
1574673037662,color.match.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":369,""character"":4},""end"":{""line"":369,""character"":9}}}]",false,1574673037664,2
1574673037664,Color.reRGBa.,color.class.js,[],true,1574673037665,1
1574673037666,/%$/.test.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":859,""character"":4},""end"":{""line"":859,""character"":8}}}]",false,1574673037668,2
1574673037668,/%$/.test.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":859,""character"":4},""end"":{""line"":859,""character"":8}}}]",false,1574673037676,8
1574673037676,/%$/.test.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":859,""character"":4},""end"":{""line"":859,""character"":8}}}]",false,1574673037678,2
1574673037678,/%$/.test.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":859,""character"":4},""end"":{""line"":859,""character"":8}}}]",false,1574673037680,2
1574673037680,/%$/.test.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":859,""character"":4},""end"":{""line"":859,""character"":8}}}]",false,1574673037681,1
1574673037681,/%$/.test.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":859,""character"":4},""end"":{""line"":859,""character"":8}}}]",false,1574673037683,2
1574673037683,fabric.Color.fromRgba.,color.class.js,[],true,1574673037684,1
1574673037684,fabric.Color.,color.class.js,[],true,1574673037686,2
1574673037686,Color.fromRgb.,color.class.js,[],true,1574673037687,1
1574673037687,fabric.Color.fromHsl.,color.class.js,[],true,1574673037689,2
1574673037689,fabric.Color.,color.class.js,[],true,1574673037690,1
1574673037690,Color.fromSource.,color.class.js,[],true,1574673037692,2
1574673037692,Color.sourceFromHsl.,color.class.js,[],true,1574673037693,1
1574673037693,fabric.Color.sourceFromHsl.,color.class.js,[],true,1574673037695,2
1574673037695,fabric.Color.,color.class.js,[],true,1574673037697,2
1574673037697,color.match.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":369,""character"":4},""end"":{""line"":369,""character"":9}}}]",false,1574673037699,2
1574673037699,Color.reHSLa.,color.class.js,[],true,1574673037702,3
1574673037702,/%$/.test.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":859,""character"":4},""end"":{""line"":859,""character"":8}}}]",false,1574673037705,3
1574673037705,/%$/.test.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":859,""character"":4},""end"":{""line"":859,""character"":8}}}]",false,1574673037707,2
1574673037707,Math.round.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":637,""character"":4},""end"":{""line"":637,""character"":9}}}]",false,1574673037720,13
1574673037720,Math.round.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":637,""character"":4},""end"":{""line"":637,""character"":9}}}]",false,1574673037722,2
1574673037723,Math.round.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":637,""character"":4},""end"":{""line"":637,""character"":9}}}]",false,1574673037724,1
1574673037724,fabric.Color.fromHsla.,color.class.js,[],true,1574673037726,2
1574673037726,fabric.Color.,color.class.js,[],true,1574673037727,1
1574673037727,Color.fromHsl.,color.class.js,[],true,1574673037730,3
1574673037730,fabric.Color.fromHex.,color.class.js,[],true,1574673037732,2
1574673037732,fabric.Color.,color.class.js,[],true,1574673037733,1
1574673037733,Color.fromSource.,color.class.js,[],true,1574673037735,2
1574673037735,Color.sourceFromHex.,color.class.js,[],true,1574673037736,1
1574673037736,fabric.Color.sourceFromHex.,color.class.js,[],true,1574673037738,2
1574673037738,fabric.Color.,color.class.js,[],true,1574673037739,1
1574673037739,color.match.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":369,""character"":4},""end"":{""line"":369,""character"":9}}}]",false,1574673037741,2
1574673037741,Color.reHex.,color.class.js,[],true,1574673037742,1
1574673037742,color.slice.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":397,""character"":4},""end"":{""line"":397,""character"":9}}}]",false,1574673037744,2
1574673037744,color.indexOf.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":350,""character"":4},""end"":{""line"":350,""character"":11}}}]",false,1574673037745,1
1574673037745,value.length.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":430,""character"":13},""end"":{""line"":430,""character"":19}}}]",false,1574673037747,2
1574673037747,value.length.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":430,""character"":13},""end"":{""line"":430,""character"":19}}}]",false,1574673037748,1
1574673037748,value.length.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":430,""character"":13},""end"":{""line"":430,""character"":19}}}]",false,1574673037749,1
1574673037749,value.length.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":430,""character"":13},""end"":{""line"":430,""character"":19}}}]",false,1574673037751,2
1574673037751,value.charAt.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":331,""character"":4},""end"":{""line"":331,""character"":10}}}]",false,1574673037752,1
1574673037752,value.charAt.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":331,""character"":4},""end"":{""line"":331,""character"":10}}}]",false,1574673037754,2
1574673037755,value.substring.,color.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":412,""character"":4},""end"":{""line"":412,""character"":13}}}]",false,1574673037756,1
